Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU08,OUT046,1628.346639748794
FDK40,OUT017,4159.584103077232
FDQ12,OUT010,1698.3633906983591
FDS48,OUT017,2506.1876625124246
FDP09,OUT045,3260.859024041073
FDW21,OUT049,1775.0605104626825
FDY25,OUT035,2982.066847586627
DRE13,OUT017,1524.2590931005861
FDV43,OUT019,-1076.4292785361295
FDD22,OUT045,1750.746484977608
FDM46,OUT019,-369.8568008948903
NCO30,OUT010,1013.5279826405355
FDM25,OUT046,2774.9962467294713
NCN41,OUT049,2068.819982518597
FDU24,OUT045,1486.8750615272188
FDZ50,OUT046,2918.300990287892
FDP45,OUT013,3979.4042654531195
NCM54,OUT045,1947.0108556224393
FDW10,OUT019,870.9125108073174
FDP20,OUT017,2162.7228269136344
FDK32,OUT046,2436.6086211042884
FDN52,OUT049,1590.4450480915182
FDM58,OUT045,1787.265202090268
FDZ46,OUT027,3225.5713282307597
NCA18,OUT018,1609.5973540141663
FDD35,OUT046,1959.5496418915548
NCK31,OUT035,1027.9855964873896
FDI40,OUT027,3105.6181174778953
FDT50,OUT019,-242.287127632517
NCT06,OUT046,2573.189495688003
FDT31,OUT035,3112.5250759868622
FDT45,OUT049,1049.2944197956779
FDT13,OUT045,2881.657564702258
FDO50,OUT045,1430.1268058976075
NCU18,OUT010,353.25052309004093
NCR54,OUT049,3114.963374700904
NCO18,OUT018,2528.5246665039576
FDU09,OUT045,979.3510785136882
FDT13,OUT018,2683.8694701026907
FDE09,OUT046,1833.3059261031501
NCK53,OUT019,-228.1924322797163
FDG45,OUT049,3413.4409530684484
DRH15,OUT035,931.4975713600521
FDO21,OUT019,1680.830118457668
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.236716692562
FDH45,OUT027,2263.6803143405778
FDV32,OUT046,1119.3853350415466
FDG12,OUT035,2099.113227210114
FDS32,OUT013,2328.7847678870758
NCL55,OUT018,3573.0509968817355
DRE01,OUT035,3864.2169874837145
DRE15,OUT049,1387.3871486913933
NCL42,OUT045,3736.2243205345753
FDP31,OUT013,1161.9884008858935
FDN33,OUT018,1304.9018318460583
FDZ59,OUT046,2637.5832059627073
FDE45,OUT010,931.7170442615114
FDJ07,OUT013,1961.6670586195578
FDQ45,OUT018,2670.2827697853127
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.8793843700572
FDM46,OUT013,1552.2680968235718
FDR03,OUT045,3190.1469128328367
FDY49,OUT018,2422.8546695172163
FDQ60,OUT045,1893.1457125231025
FDW10,OUT049,2873.02949672804
FDO51,OUT049,966.928791113256
FDJ40,OUT018,1551.9973485984337
FDS20,OUT018,2597.0807126962836
FDU45,OUT013,1923.3271779213505
FDV02,OUT035,2814.697887045014
FDN09,OUT046,3749.9537204915755
NCM55,OUT027,4327.740943355289
FDN23,OUT018,2074.7410184810733
FDY31,OUT010,450.2085101045551
FDW03,OUT010,-72.42038015894093
FDD14,OUT046,2856.446521849187
FDV23,OUT017,2110.067474773322
DRI03,OUT045,2682.7673466244787
FDN13,OUT035,1758.848205106832
FDF45,OUT027,2527.520464847725
FDU46,OUT035,1659.9024346962124
FDB57,OUT049,3617.767588473223
FDV12,OUT049,1780.8452666320325
FDQ58,OUT013,2424.873672245986
NCA18,OUT017,1958.0200842507109
FDH52,OUT049,1217.0359060082642
FDM24,OUT018,2151.7123178472757
NCP43,OUT027,4256.692458316629
NCO18,OUT019,906.7840279517686
FDM32,OUT017,1615.1951628050053
NCL07,OUT017,801.8355201841123
FDK03,OUT013,3992.601404867823
FDP59,OUT017,1831.4802249927106
FDQ24,OUT049,3974.6046895291024
FDQ16,OUT018,1532.9992584428553
FDU44,OUT013,2626.3319340125636
FDH28,OUT010,-1126.9730431551798
FDV28,OUT019,-1200.6081058872198
FDM22,OUT045,947.9048317784261
FDR56,OUT046,3097.64209901269
FDV39,OUT049,3183.5460407535534
FDU37,OUT019,-506.2554593686922
FDQ11,OUT010,2181.3183523407774
FDX02,OUT045,3412.86242134427
NCS42,OUT018,1242.9976161790146
FDY57,OUT027,3014.8700631256447
FDB21,OUT049,3819.7076389485255
FDE28,OUT017,3682.56678837678
FDQ55,OUT017,1994.7399937775817
FDA48,OUT049,3546.589733416915
FDZ19,OUT045,2679.1758959254676
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727452
NCA42,OUT018,2216.540000792899
FDY45,OUT046,3949.4901743402093
NCC30,OUT045,2735.6455867996438
FDM57,OUT013,1506.8977422823793
FDL09,OUT010,774.8499612435247
FDB09,OUT027,3448.755511346432
FDT44,OUT035,2054.291202582521
NCT06,OUT027,3995.3612520581905
FDX26,OUT049,2976.6025205813726
FDK32,OUT013,2507.8532072315875
DRA12,OUT046,2240.55573400826
FDO46,OUT010,1114.5086027150555
FDE52,OUT013,1519.1171949899212
NCH42,OUT045,3497.043051737472
FDV08,OUT035,911.3748663967776
FDB47,OUT018,3019.274040978585
FDC28,OUT010,-107.05902359028062
FDD22,OUT046,1837.3886828013344
FDS07,OUT027,3271.514234294661
DRI13,OUT045,3300.9525921478007
FDG32,OUT018,3175.431266449994
FDU14,OUT017,3974.3573738138266
FDD28,OUT019,-863.5343473333982
NCP41,OUT017,1880.0758094104444
FDS08,OUT049,2867.4808204782844
FDX47,OUT045,2491.096193652867
FDC53,OUT019,-183.08310710176556
FDQ19,OUT035,3925.8699671290337
FDL14,OUT045,2453.041745372468
FDM33,OUT019,1545.5297519855562
FDA51,OUT045,1789.454360798042
FDZ27,OUT018,617.8500868763113
FDT04,OUT046,745.1133388159894
DRC13,OUT049,2123.6492412256875
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.804555195458
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.2669890797847
FDT11,OUT019,1140.3272218007717
FDD09,OUT035,2973.961183574229
FDR40,OUT045,1369.1912077659676
FDX07,OUT017,3008.136799118481
FDR07,OUT035,1749.1510317052614
FDA51,OUT017,1966.6123766137184
FDT59,OUT019,1724.4349580823641
FDF20,OUT017,3170.5039650290355
FDR13,OUT045,1861.1844300352104
FDY26,OUT049,3434.0255707516158
FDW04,OUT017,2214.5996471749395
FDK52,OUT017,3614.2038185304737
FDN60,OUT049,2589.737889457897
FDM09,OUT019,864.2300017043146
FDP46,OUT049,1549.0845611612817
FDB50,OUT019,-573.1607888004156
NCQ29,OUT049,4059.990354969479
FDP16,OUT027,5234.028163519499
FDX33,OUT018,2308.2185742593483
FDP07,OUT010,1234.3032445054018
FDN22,OUT046,3885.8312434093555
FDF39,OUT049,4192.606425094746
FDS21,OUT017,1225.8229377337705
NCM42,OUT013,1771.3912354418517
FDK50,OUT019,718.2668158042654
DRF13,OUT027,3745.2447666146295
FDH35,OUT018,2322.921434430207
FDP60,OUT018,1344.2432133872999
DRJ49,OUT027,3490.51959942509
NCT42,OUT019,481.8276567324442
FDE38,OUT049,2758.022864779173
FDI04,OUT049,3254.516982779425
NCH54,OUT045,2418.4230303352306
FDT56,OUT049,1174.1207439467164
DRD15,OUT018,3325.4242003411246
FDV58,OUT013,3056.0141673907256
FDP21,OUT049,3095.2777342628365
FDH05,OUT013,3685.5920097426088
FDR10,OUT027,4000.4217869315967
NCP06,OUT045,2297.7530503074245
FDF33,OUT049,1848.128681077018
DRK37,OUT013,2970.4808309154423
DRH49,OUT045,1335.8893244760386
FDT58,OUT013,2678.2489857618502
FDD41,OUT018,1474.537614325907
FDP40,OUT018,1584.4571795935947
FDM51,OUT027,3140.7604525666634
FDO45,OUT010,-383.52002739632997
FDW33,OUT010,-154.2869215593854
FDY24,OUT045,924.1579232930412
FDB10,OUT010,1784.7055183664374
FDM40,OUT035,2373.1445972061965
NCI06,OUT017,2926.585851253408
FDW12,OUT019,470.42164777404946
FDX48,OUT027,3939.0364796820327
NCW05,OUT027,3127.617466533121
FDX27,OUT017,1696.2833136456204
DRM37,OUT045,3007.0754471447017
FDA38,OUT045,3697.2088074053922
FDR36,OUT046,779.8595724241319
FDZ45,OUT046,3104.128734729622
FDG05,OUT017,2630.618717805763
FDK28,OUT013,4032.139262676017
FDV47,OUT045,1370.8882643963807
FDN21,OUT045,2472.4399256936813
FDP20,OUT027,3476.4692913653666
FDI35,OUT045,2798.1659975007487
DRY23,OUT013,850.0606313851739
FDA56,OUT017,2100.6825551822944
FDB09,OUT013,2037.14394082778
NCO26,OUT027,3296.7394616762003
FDQ49,OUT018,2266.7994560137095
FDI52,OUT027,3389.268830759645
FDZ44,OUT027,3343.094083946911
FDZ09,OUT018,2326.2317234354396
FDY03,OUT049,1987.7488958584947
NCG42,OUT017,2161.3863943217707
DRI13,OUT027,4803.774718889859
FDQ32,OUT013,2111.8934924948944
FDW16,OUT035,1709.6640867186115
FDU27,OUT046,862.5169781751481
FDR28,OUT010,754.0430750229247
FDQ49,OUT010,675.8180454778948
FDS37,OUT046,1890.938550983959
FDW26,OUT018,3200.6228038597837
FDX12,OUT018,3504.0454085194365
NCP06,OUT013,2415.6120286331275
FDW45,OUT010,447.8363930799334
NCN30,OUT049,1654.0620828130036
FDN24,OUT049,1043.5134498189252
NCL41,OUT027,2055.9174742583045
FDR02,OUT019,-54.09338477056326
FDD09,OUT010,967.8574317145166
FDS33,OUT010,-346.7645558031355
FDU22,OUT045,1860.855043492262
FDI53,OUT013,2622.4647137213624
DRH01,OUT049,2840.766680208346
FDX32,OUT013,2344.9966058776513
NCP30,OUT018,465.9369494751346
FDB60,OUT045,3021.0965484658045
FDB14,OUT049,1675.51624470748
NCP02,OUT035,1149.7455628314422
FDJ10,OUT017,2373.4569262893037
FDG34,OUT046,1841.6375165600618
NCB18,OUT017,1552.195751581679
FDM16,OUT049,1411.3794007797667
FDW25,OUT018,1154.0688502612816
FDB35,OUT010,-315.48962706005443
DRN11,OUT013,2267.933005129762
FDF41,OUT019,1947.9874302475923
FDH16,OUT045,1414.6172390842808
NCQ50,OUT018,3011.158455072757
DRH23,OUT018,693.1737780348153
DRJ37,OUT013,2424.412209642027
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.599045522416
FDQ27,OUT045,1700.2497105442078
FDZ33,OUT045,2286.289807724065
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.813316117282
FDG31,OUT046,1128.8016682174023
FDE34,OUT019,1066.1782164240938
NCR30,OUT027,2652.6205167334815
FDV33,OUT035,4177.029956200871
DRZ24,OUT018,1650.8781180138913
NCL54,OUT035,2810.908495299512
FDR12,OUT049,2884.0703004971742
NCC54,OUT046,3712.6239174467723
DRN59,OUT013,856.5306678035018
FDX50,OUT019,-66.28745875590698
FDV31,OUT027,4213.8407823394355
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.901547417036
FDX08,OUT017,2986.151844655999
DRD49,OUT013,3647.3743438695515
FDD33,OUT046,3555.0671501115985
FDW35,OUT013,844.8717689614398
FDJ36,OUT017,1815.9681130044426
FDV51,OUT035,2783.3769803438386
FDW36,OUT046,1741.8530530039159
FDH35,OUT046,2602.9311278690275
NCS30,OUT027,3484.633003250342
FDN49,OUT017,859.300379339003
FDL08,OUT018,3530.892900783333
FDI09,OUT013,3765.9841628140703
FDP19,OUT018,1768.5480967437902
FDU21,OUT010,-1183.3534365909286
NCP41,OUT045,1689.4040913301535
FDY10,OUT013,1877.8005249683335
FDP12,OUT018,478.84897447268554
NCN26,OUT049,1948.3575469485818
FDK44,OUT013,2764.7716776807238
FDC28,OUT049,1868.498710353079
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.792935596399
NCH42,OUT019,1669.1867966175587
FDU60,OUT018,2410.6135818300877
FDS02,OUT045,2964.8400583555594
FDC51,OUT046,2031.5327257508177
FDU03,OUT013,2933.9809439421947
FDX39,OUT045,3286.6188843975065
NCY05,OUT010,-1195.9289058120817
NCL06,OUT027,5411.168849586522
FDD32,OUT035,1536.4190736003231
NCN41,OUT045,1903.4514812666096
NCX53,OUT049,2341.720814018878
FDU57,OUT019,550.9262798622588
FDQ23,OUT046,1713.9832958596717
FDQ52,OUT045,3779.6161147116104
FDC14,OUT045,744.9841200615274
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.278552477764
FDV25,OUT046,3431.9737349310526
FDJ07,OUT035,2034.7412984966895
DRB25,OUT049,1819.8641992989762
FDK52,OUT019,1607.8088129441217
FDY52,OUT027,2530.9618499958488
FDB28,OUT046,3083.838935565285
FDT36,OUT035,812.7085649432738
FDV25,OUT017,3553.7106319534237
NCN07,OUT027,3508.535365632506
FDC57,OUT017,3179.768883624616
FDQ03,OUT018,3433.7820224867082
FDU23,OUT017,2745.593053522786
NCX41,OUT035,3435.254853927271
NCD06,OUT035,963.6773106188678
FDW08,OUT045,1645.1142304593232
NCU29,OUT017,2402.08475388066
NCE06,OUT013,2555.5305085922378
FDV52,OUT010,42.80905039322499
FDB02,OUT017,2927.906557747108
NCR18,OUT045,718.6040403882159
FDK16,OUT049,1648.359695975284
NCQ29,OUT010,2064.3033912363962
FDZ01,OUT019,-95.49243015079469
FDW27,OUT035,2643.0768285536874
FDD17,OUT018,3430.4553329879486
FDW39,OUT013,2836.6131923241824
DRH59,OUT045,1149.4180822161827
FDS52,OUT013,1730.6869540480975
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.864869511251
FDH46,OUT045,1674.6360055829605
NCP14,OUT049,1761.9097256465275
FDH50,OUT049,3026.837725958726
DRF15,OUT010,544.9587757178236
FDV27,OUT027,2940.768290577668
NCJ06,OUT049,2034.2001682741038
FDN02,OUT018,2942.875405644472
FDQ51,OUT049,983.5764502325414
FDQ07,OUT017,3602.2252116570494
FDS45,OUT049,1880.6478637573011
NCJ06,OUT045,1885.1240909930737
FDD36,OUT035,2057.7647242295075
FDY25,OUT045,2799.9806429989385
FDU52,OUT046,2448.9267790765803
DRK47,OUT017,3606.076545798793
NCL30,OUT017,2140.1744811809704
