Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW21,OUT018,1509.4323129186598
NCH29,OUT046,1554.0070756410255
FDU58,OUT013,3087.507511282049
FDY27,OUT017,2736.9684298755196
FDV56,OUT035,1722.331611173186
FDT59,OUT046,4109.900606217616
FDB23,OUT046,3753.000099363057
FDR49,OUT045,754.596095726496
FDB03,OUT010,542.9755395973156
FDN39,OUT045,2811.1814032128514
FDX02,OUT027,5669.163351428574
FDQ16,OUT027,3175.3359881578954
FDU35,OUT018,1509.4323129186598
NCT29,OUT013,1936.508247826087
FDZ27,OUT046,754.596095726496
FDN57,OUT017,2054.215706620209
FDA03,OUT018,2346.6487869387765
FDZ36,OUT045,3389.2269793548367
NCU05,OUT013,1248.2233455555559
FDT39,OUT018,2346.6487869387765
FDK60,OUT017,1554.0070756410255
FDZ25,OUT017,2811.1814032128514
FDG12,OUT046,2202.29902011173
DRB01,OUT019,542.9755395973156
NCC43,OUT027,5669.163351428574
FDX13,OUT019,542.9755395973156
FDM22,OUT049,876.3205797979801
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,384.48867398374006
FDP27,OUT046,3087.507511282049
FDO38,OUT010,130.33349056603777
FDE28,OUT027,5669.163351428574
FDO27,OUT035,1554.0070756410255
DRL23,OUT027,3175.3359881578954
FDS28,OUT046,876.3205797979801
FDX24,OUT013,1248.2233455555559
FDZ02,OUT035,1554.0070756410255
FDL46,OUT045,1874.4309598591547
FDS60,OUT027,5669.163351428574
NCO06,OUT017,552.5502107784428
FDO16,OUT035,1364.0491539906104
FDC60,OUT049,1443.5247018633543
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5669.163351428574
FDK27,OUT045,2202.29902011173
FDW23,OUT018,637.5735090128753
FDM14,OUT018,1509.4323129186598
FDM14,OUT013,1722.331611173186
FDW60,OUT018,2736.9684298755196
FDE21,OUT013,1874.4309598591547
NCM42,OUT035,1722.331611173186
FDY59,OUT010,230.00859181286557
DRI49,OUT049,1248.2233455555559
FDT28,OUT019,384.48867398374006
FDQ22,OUT018,637.5735090128753
FDR60,OUT049,1248.2233455555559
FDC50,OUT019,230.00859181286557
FDV24,OUT013,2346.6487869387765
DRF48,OUT010,542.9755395973156
FDQ47,OUT046,552.5502107784428
DRN36,OUT049,1509.4323129186598
NCY06,OUT035,2054.215706620209
FDE52,OUT035,1364.0491539906104
NCB54,OUT045,2054.215706620209
NCF31,OUT035,2539.394235877861
FDJ08,OUT027,5669.163351428574
NCC07,OUT017,1722.331611173186
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1874.4309598591547
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.48867398374006
DRM11,OUT035,4333.891515923568
NCH07,OUT018,2346.6487869387765
FDS23,OUT013,1936.508247826087
FDO49,OUT018,754.596095726496
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1364.0491539906104
DRI39,OUT049,876.3205797979801
FDV04,OUT017,2384.015126168223
NCN14,OUT035,2880.9695613636377
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.2269793548367
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,230.00859181286557
FDS24,OUT027,2513.079854666667
FDK44,OUT049,2997.4076790419176
FDS48,OUT045,2539.394235877861
FDK26,OUT010,542.9755395973156
FDD23,OUT045,3087.507511282049
NCH54,OUT017,2811.1814032128514
NCP14,OUT010,230.00859181286557
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2384.015126168223
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3175.3359881578954
FDR39,OUT027,5669.163351428574
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,5669.163351428574
FDC09,OUT035,1722.331611173186
FDF50,OUT018,3087.507511282049
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979801
NCM53,OUT010,230.00859181286557
NCN18,OUT049,1509.4323129186598
FDF32,OUT035,3087.507511282049
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2811.1814032128514
FDM44,OUT046,1722.331611173186
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2384.015126168223
FDI50,OUT019,542.9755395973156
FDS09,OUT035,754.596095726496
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,542.9755395973156
FDC22,OUT017,3087.507511282049
FDZ56,OUT046,2811.1814032128514
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.3359881578954
DRD24,OUT045,2202.29902011173
FDV45,OUT017,3087.507511282049
FDL26,OUT045,2539.394235877861
FDA56,OUT018,1936.508247826087
FDN27,OUT046,1874.4309598591547
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1364.0491539906104
FDL03,OUT035,2880.9695613636377
FDE58,OUT046,1874.4309598591547
FDI02,OUT027,3175.3359881578954
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1364.0491539906104
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.29902011173
FDM51,OUT019,230.00859181286557
FDT52,OUT027,5669.163351428574
FDL26,OUT046,2539.394235877861
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.48867398374006
FDW40,OUT013,1936.508247826087
FDN34,OUT046,2811.1814032128514
FDS01,OUT035,2736.9684298755196
NCG55,OUT045,1874.4309598591547
FDC11,OUT035,1364.0491539906104
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2811.1814032128514
FDR09,OUT019,542.9755395973156
FDC53,OUT017,1554.0070756410255
FDY45,OUT013,4105.140110975609
FDA22,OUT010,384.48867398374006
FDE02,OUT035,1554.0070756410255
FDW21,OUT045,1722.331611173186
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1509.4323129186598
NCW17,OUT017,2202.29902011173
NCK54,OUT046,1874.4309598591547
FDG17,OUT019,542.9755395973156
FDG35,OUT017,2997.4076790419176
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,286.41777051282054
FDW36,OUT017,1722.331611173186
FDW21,OUT010,230.00859181286557
FDY19,OUT017,1874.4309598591547
DRE03,OUT013,754.596095726496
NCC55,OUT049,637.5735090128753
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4105.140110975609
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.48867398374006
FDH40,OUT019,230.00859181286557
FDW58,OUT017,1722.331611173186
FDC47,OUT017,3593.1412351254494
NCR41,OUT035,1554.0070756410255
DRG49,OUT035,3593.1412351254494
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,637.5735090128753
FDI35,OUT017,3389.2269793548367
NCU18,OUT049,2054.215706620209
FDY33,OUT018,2346.6487869387765
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2880.9695613636377
NCU42,OUT046,2811.1814032128514
NCV29,OUT018,2736.9684298755196
NCY30,OUT017,2880.9695613636377
FDQ46,OUT049,1509.4323129186598
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1874.4309598591547
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2346.6487869387765
DRN59,OUT035,754.596095726496
FDI44,OUT035,1364.0491539906104
FDA45,OUT049,2736.9684298755196
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1874.4309598591547
FDT09,OUT018,1936.508247826087
DRH03,OUT027,2513.079854666667
FDA36,OUT018,3087.507511282049
NCF31,OUT017,2539.394235877861
FDG14,OUT049,2539.394235877861
FDG28,OUT027,5669.163351428574
FDU14,OUT049,4105.140110975609
FDY47,OUT019,286.41777051282054
FDI56,OUT049,1443.5247018633543
DRD01,OUT013,876.3205797979801
FDM22,OUT046,876.3205797979801
FDH33,OUT013,637.5735090128753
DRZ24,OUT013,1874.4309598591547
NCQ38,OUT046,1722.331611173186
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2880.9695613636377
FDU48,OUT045,2054.215706620209
NCM43,OUT045,2811.1814032128514
FDR31,OUT010,384.48867398374006
DRK49,OUT018,637.5735090128753
NCI30,OUT010,542.9755395973156
DRD60,OUT017,3389.2269793548367
NCG19,OUT046,3593.1412351254494
FDH12,OUT035,1722.331611173186
FDM32,OUT035,1364.0491539906104
FDM27,OUT035,2539.394235877861
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1554.0070756410255
FDS10,OUT013,2736.9684298755196
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1248.2233455555559
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1936.508247826087
FDW02,OUT017,2202.29902011173
NCD43,OUT017,1722.331611173186
FDM57,OUT018,1248.2233455555559
FDA58,OUT017,3593.1412351254494
FDK56,OUT046,3389.2269793548367
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.508247826087
FDS52,OUT049,1509.4323129186598
NCT29,OUT018,1936.508247826087
NCL54,OUT013,2736.9684298755196
FDC05,OUT045,3087.507511282049
FDF34,OUT035,3087.507511282049
FDP03,OUT027,3175.3359881578954
FDD32,OUT010,230.00859181286557
FDZ10,OUT045,2054.215706620209
FDZ40,OUT035,876.3205797979801
FDD51,OUT018,637.5735090128753
NCY30,OUT019,384.48867398374006
FDP58,OUT017,3593.1412351254494
FDV49,OUT017,4333.891515923568
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1722.331611173186
FDR13,OUT017,1874.4309598591547
FDS51,OUT017,876.3205797979801
FDP26,OUT045,1722.331611173186
NCB54,OUT027,3175.3359881578954
FDF32,OUT017,3087.507511282049
FDN31,OUT018,3087.507511282049
DRM48,OUT017,552.5502107784428
FDN20,OUT049,2811.1814032128514
DRL01,OUT046,3593.1412351254494
FDV56,OUT049,1509.4323129186598
DRH13,OUT027,3175.3359881578954
FDA03,OUT017,2539.394235877861
FDF47,OUT027,5669.163351428574
FDX32,OUT046,2539.394235877861
FDX57,OUT049,1509.4323129186598
NCA30,OUT045,2880.9695613636377
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.00859181286557
DRM48,OUT035,552.5502107784428
FDR16,OUT013,3593.1412351254494
NCC19,OUT018,3087.507511282049
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979801
FDH19,OUT049,2736.9684298755196
FDJ46,OUT013,2997.4076790419176
FDN45,OUT010,542.9755395973156
FDY08,OUT035,2054.215706620209
FDZ37,OUT035,1364.0491539906104
NCT30,OUT045,754.596095726496
DRY23,OUT018,637.5735090128753
NCZ30,OUT018,1936.508247826087
FDC44,OUT018,1874.4309598591547
FDB45,OUT035,1722.331611173186
FDY04,OUT013,2346.6487869387765
FDM27,OUT046,2811.1814032128514
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.48867398374006
NCC06,OUT019,286.41777051282054
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4333.891515923568
FDU08,OUT046,1554.0070756410255
FDK40,OUT017,4105.140110975609
FDQ12,OUT010,542.9755395973156
FDS48,OUT017,2539.394235877861
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1509.4323129186598
FDY25,OUT035,3389.2269793548367
DRE13,OUT017,1443.5247018633543
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1722.331611173186
FDM46,OUT019,230.00859181286557
NCO30,OUT010,542.9755395973156
FDM25,OUT046,2997.4076790419176
NCN41,OUT049,2054.215706620209
FDU24,OUT045,1364.0491539906104
FDZ50,OUT046,3389.2269793548367
FDP45,OUT013,4333.891515923568
NCM54,OUT045,2054.215706620209
FDW10,OUT019,384.48867398374006
FDP20,OUT017,2054.215706620209
FDK32,OUT046,2539.394235877861
FDN52,OUT049,1248.2233455555559
FDM58,OUT045,1722.331611173186
FDZ46,OUT027,3175.3359881578954
NCA18,OUT018,1874.4309598591547
FDD35,OUT046,2202.29902011173
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.00859181286557
NCT06,OUT046,2811.1814032128514
FDT31,OUT035,2880.9695613636377
FDT45,OUT049,876.3205797979801
FDT13,OUT045,3087.507511282049
FDO50,OUT045,1364.0491539906104
NCU18,OUT010,286.41777051282054
NCR54,OUT049,3087.507511282049
NCO18,OUT018,2736.9684298755196
FDU09,OUT045,876.3205797979801
FDT13,OUT018,3087.507511282049
FDE09,OUT046,1722.331611173186
NCK53,OUT019,230.00859181286557
FDG45,OUT049,3593.1412351254494
DRH15,OUT035,637.5735090128753
FDO21,OUT019,542.9755395973156
FDD14,OUT027,5669.163351428574
FDC09,OUT046,1722.331611173186
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,1874.4309598591547
FDS32,OUT013,1936.508247826087
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3593.1412351254494
DRE15,OUT049,1248.2233455555559
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1248.2233455555559
FDZ59,OUT046,2384.015126168223
FDE45,OUT010,384.48867398374006
FDJ07,OUT013,1874.4309598591547
FDQ45,OUT018,3389.2269793548367
FDM33,OUT027,5669.163351428574
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1443.5247018633543
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2346.6487869387765
FDQ60,OUT045,1874.4309598591547
FDW10,OUT049,2736.9684298755196
FDO51,OUT049,637.5735090128753
FDJ40,OUT018,1509.4323129186598
FDS20,OUT018,3389.2269793548367
FDU45,OUT013,1874.4309598591547
FDV02,OUT035,2811.1814032128514
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.163351428574
FDN23,OUT018,2346.6487869387765
FDY31,OUT010,384.48867398374006
FDW03,OUT010,230.00859181286557
FDD14,OUT046,2880.9695613636377
FDV23,OUT017,2054.215706620209
DRI03,OUT045,2736.9684298755196
FDN13,OUT035,1554.0070756410255
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1364.0491539906104
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1509.4323129186598
FDQ58,OUT013,2346.6487869387765
NCA18,OUT017,1874.4309598591547
FDH52,OUT049,876.3205797979801
FDM24,OUT018,2346.6487869387765
NCP43,OUT027,5669.163351428574
NCO18,OUT019,384.48867398374006
FDM32,OUT017,1364.0491539906104
NCL07,OUT017,552.5502107784428
FDK03,OUT013,4333.891515923568
FDP59,OUT017,1722.331611173186
FDQ24,OUT049,4105.140110975609
FDQ16,OUT018,1509.4323129186598
FDU44,OUT013,2346.6487869387765
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979801
FDR56,OUT046,3087.507511282049
FDV39,OUT049,3087.507511282049
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973156
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1248.2233455555559
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.1412351254494
FDE28,OUT017,3593.1412351254494
FDQ55,OUT017,1874.4309598591547
FDA48,OUT049,3593.1412351254494
FDZ19,OUT045,2997.4076790419176
NCC43,OUT045,4105.140110975609
NCV18,OUT046,1443.5247018633543
NCA42,OUT018,2346.6487869387765
FDY45,OUT046,4105.140110975609
NCC30,OUT045,2736.9684298755196
FDM57,OUT013,1443.5247018633543
FDL09,OUT010,384.48867398374006
FDB09,OUT027,3175.3359881578954
FDT44,OUT035,1874.4309598591547
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3389.2269793548367
FDK32,OUT013,2346.6487869387765
DRA12,OUT046,2202.29902011173
FDO46,OUT010,542.9755395973156
FDE52,OUT013,1248.2233455555559
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128753
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,230.00859181286557
FDD22,OUT046,1874.4309598591547
FDS07,OUT027,3175.3359881578954
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4105.140110975609
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1722.331611173186
FDS08,OUT049,2736.9684298755196
FDX47,OUT045,2384.015126168223
FDC53,OUT019,230.00859181286557
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.015126168223
FDM33,OUT019,542.9755395973156
FDA51,OUT045,1874.4309598591547
FDZ27,OUT018,754.596095726496
FDT04,OUT046,637.5735090128753
DRC13,OUT049,2202.29902011173
FDR16,OUT027,5669.163351428574
FDQ03,OUT027,5669.163351428574
FDE38,OUT035,2384.015126168223
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973156
FDD09,OUT035,2736.9684298755196
FDR40,OUT045,1364.0491539906104
FDX07,OUT017,2880.9695613636377
FDR07,OUT035,1554.0070756410255
FDA51,OUT017,1874.4309598591547
FDT59,OUT019,542.9755395973156
FDF20,OUT017,3087.507511282049
FDR13,OUT045,1874.4309598591547
FDY26,OUT049,3753.000099363057
FDW04,OUT017,2054.215706620209
FDK52,OUT017,3593.1412351254494
FDN60,OUT049,2811.1814032128514
FDM09,OUT019,384.48867398374006
FDP46,OUT049,1248.2233455555559
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4105.140110975609
FDP16,OUT027,5669.163351428574
FDX33,OUT018,2346.6487869387765
FDP07,OUT010,542.9755395973156
FDN22,OUT046,4105.140110975609
FDF39,OUT049,4105.140110975609
FDS21,OUT017,876.3205797979801
NCM42,OUT013,1722.331611173186
FDK50,OUT019,384.48867398374006
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2346.6487869387765
FDP60,OUT018,1509.4323129186598
DRJ49,OUT027,3175.3359881578954
NCT42,OUT019,384.48867398374006
FDE38,OUT049,2384.015126168223
FDI04,OUT049,3087.507511282049
NCH54,OUT045,2811.1814032128514
FDT56,OUT049,876.3205797979801
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2880.9695613636377
FDP21,OUT049,3087.507511282049
FDH05,OUT013,3593.1412351254494
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2539.394235877861
FDF33,OUT049,1509.4323129186598
DRK37,OUT013,3087.507511282049
DRH49,OUT045,1364.0491539906104
FDT58,OUT013,2346.6487869387765
FDD41,OUT018,1509.4323129186598
FDP40,OUT018,1509.4323129186598
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.00859181286557
FDW33,OUT010,230.00859181286557
FDY24,OUT045,876.3205797979801
FDB10,OUT010,542.9755395973156
FDM40,OUT035,2054.215706620209
NCI06,OUT017,3389.2269793548367
FDW12,OUT019,384.48867398374006
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.3359881578954
FDX27,OUT017,1554.0070756410255
DRM37,OUT045,3087.507511282049
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128753
FDZ45,OUT046,3087.507511282049
FDG05,OUT017,2811.1814032128514
FDK28,OUT013,4333.891515923568
FDV47,OUT045,1364.0491539906104
FDN21,OUT045,2811.1814032128514
FDP20,OUT027,3175.3359881578954
FDI35,OUT045,3389.2269793548367
DRY23,OUT013,637.5735090128753
FDA56,OUT017,2202.29902011173
FDB09,OUT013,1936.508247826087
NCO26,OUT027,3175.3359881578954
FDQ49,OUT018,2346.6487869387765
FDI52,OUT027,3175.3359881578954
FDZ44,OUT027,3175.3359881578954
FDZ09,OUT018,2346.6487869387765
FDY03,OUT049,1874.4309598591547
NCG42,OUT017,2202.29902011173
DRI13,OUT027,5669.163351428574
FDQ32,OUT013,1936.508247826087
FDW16,OUT035,1443.5247018633543
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374006
FDQ49,OUT010,384.48867398374006
FDS37,OUT046,1874.4309598591547
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2346.6487869387765
FDW45,OUT010,384.48867398374006
NCN30,OUT049,1509.4323129186598
FDN24,OUT049,876.3205797979801
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286557
FDD09,OUT010,384.48867398374006
FDS33,OUT010,230.00859181286557
FDU22,OUT045,2054.215706620209
FDI53,OUT013,2346.6487869387765
DRH01,OUT049,2736.9684298755196
FDX32,OUT013,1936.508247826087
NCP30,OUT018,637.5735090128753
FDB60,OUT045,3087.507511282049
FDB14,OUT049,1248.2233455555559
NCP02,OUT035,876.3205797979801
FDJ10,OUT017,2054.215706620209
FDG34,OUT046,1722.331611173186
NCB18,OUT017,1443.5247018633543
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1248.2233455555559
FDB35,OUT010,230.00859181286557
DRN11,OUT013,1936.508247826087
FDF41,OUT019,542.9755395973156
FDH16,OUT045,1364.0491539906104
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,876.3205797979801
DRJ37,OUT013,2346.6487869387765
DRJ24,OUT027,5669.163351428574
FDY16,OUT035,2880.9695613636377
FDQ27,OUT045,1722.331611173186
FDZ33,OUT045,2539.394235877861
FDF29,OUT045,2202.29902011173
FDA08,OUT049,2811.1814032128514
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,542.9755395973156
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4105.140110975609
DRZ24,OUT018,1936.508247826087
NCL54,OUT035,2997.4076790419176
FDR12,OUT049,2997.4076790419176
NCC54,OUT046,3593.1412351254494
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.00859181286557
FDV31,OUT027,5669.163351428574
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.9684298755196
FDX08,OUT017,3389.2269793548367
DRD49,OUT013,3593.1412351254494
FDD33,OUT046,3593.1412351254494
FDW35,OUT013,637.5735090128753
FDJ36,OUT017,1722.331611173186
FDV51,OUT035,2811.1814032128514
FDW36,OUT046,1722.331611173186
FDH35,OUT046,2811.1814032128514
NCS30,OUT027,3175.3359881578954
FDN49,OUT017,637.5735090128753
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3593.1412351254494
FDP19,OUT018,1936.508247826087
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1722.331611173186
FDY10,OUT013,1874.4309598591547
FDP12,OUT018,552.5502107784428
NCN26,OUT049,1874.4309598591547
FDK44,OUT013,2997.4076790419176
FDC28,OUT049,1509.4323129186598
FDJ41,OUT027,5669.163351428574
NCT29,OUT035,2054.215706620209
NCH42,OUT019,542.9755395973156
FDU60,OUT018,2346.6487869387765
FDS02,OUT045,3087.507511282049
FDC51,OUT046,2202.29902011173
FDU03,OUT013,2880.9695613636377
FDX39,OUT045,3753.000099363057
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428574
FDD32,OUT035,1364.0491539906104
NCN41,OUT045,2054.215706620209
NCX53,OUT049,2202.29902011173
FDU57,OUT019,384.48867398374006
FDQ23,OUT046,1722.331611173186
FDQ52,OUT045,4333.891515923568
FDC14,OUT045,637.5735090128753
FDY09,OUT035,2736.9684298755196
FDQ28,OUT045,2539.394235877861
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,1874.4309598591547
DRB25,OUT049,1509.4323129186598
FDK52,OUT019,542.9755395973156
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3087.507511282049
FDT36,OUT035,552.5502107784428
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3175.3359881578954
FDC57,OUT017,2880.9695613636377
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2811.1814032128514
NCX41,OUT035,3753.000099363057
NCD06,OUT035,754.596095726496
FDW08,OUT045,1722.331611173186
NCU29,OUT017,2384.015126168223
NCE06,OUT013,2346.6487869387765
FDV52,OUT010,286.41777051282054
FDB02,OUT017,2736.9684298755196
NCR18,OUT045,637.5735090128753
FDK16,OUT049,1509.4323129186598
NCQ29,OUT010,542.9755395973156
FDZ01,OUT019,230.00859181286557
FDW27,OUT035,2384.015126168223
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2736.9684298755196
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1722.331611173186
FDU40,OUT027,5669.163351428574
NCF54,OUT013,2997.4076790419176
FDH46,OUT045,1722.331611173186
NCP14,OUT049,1509.4323129186598
FDH50,OUT049,3389.2269793548367
DRF15,OUT010,384.48867398374006
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2202.29902011173
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3593.1412351254494
FDS45,OUT049,1509.4323129186598
NCJ06,OUT045,2202.29902011173
FDD36,OUT035,1874.4309598591547
FDY25,OUT045,3389.2269793548367
FDU52,OUT046,2384.015126168223
DRK47,OUT017,3593.1412351254494
NCL30,OUT017,2054.215706620209
FDN22,OUT035,4105.140110975609
NCF30,OUT027,3175.3359881578954
FDK03,OUT035,4333.891515923568
FDT45,OUT017,876.3205797979801
NCC54,OUT027,5669.163351428574
FDP08,OUT018,2880.9695613636377
FDU44,OUT046,2811.1814032128514
