Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE52,OUT045,1364.0491539906102
FDW12,OUT035,2384.0151261682245
FDL51,OUT017,3753.000099363057
NCY42,OUT027,3175.335988157896
FDR07,OUT017,1554.0070756410255
FDN40,OUT045,2384.0151261682245
FDB35,OUT027,2513.079854666667
FDA22,OUT017,2384.0151261682245
NCL06,OUT046,4333.891515923567
FDI35,OUT013,3389.2269793548367
NCW42,OUT045,3753.000099363057
NCX06,OUT049,2736.968429875517
FDC37,OUT027,3175.335988157896
FDZ14,OUT018,1936.508247826087
DRG49,OUT049,3593.14123512545
NCG06,OUT045,4105.140110975609
DRC36,OUT045,2997.407679041916
FDV21,OUT019,286.4177705128205
FDB53,OUT046,2539.394235877862
DRP47,OUT019,542.9755395973151
FDA14,OUT013,2346.648786938776
DRC24,OUT035,2539.394235877862
FDW21,OUT018,1509.432312918661
NCH29,OUT046,1554.0070756410255
FDU58,OUT013,3087.507511282051
FDY27,OUT017,2736.968429875517
FDV56,OUT035,1722.3316111731835
FDT59,OUT046,4109.900606217617
FDB23,OUT046,3753.000099363057
FDR49,OUT045,754.5960957264958
FDB03,OUT010,542.9755395973151
FDN39,OUT045,2811.1814032128495
FDX02,OUT027,5669.16335142857
FDQ16,OUT027,3175.335988157896
FDU35,OUT018,1509.432312918661
NCT29,OUT013,1936.508247826087
FDZ27,OUT046,754.5960957264958
FDN57,OUT017,2054.2157066202094
FDA03,OUT018,2346.648786938776
FDZ36,OUT045,3389.2269793548367
NCU05,OUT013,1248.2233455555556
FDT39,OUT018,2346.648786938776
FDK60,OUT017,1554.0070756410255
FDZ25,OUT017,2811.1814032128495
FDG12,OUT046,2202.29902011173
DRB01,OUT019,542.9755395973151
NCC43,OUT027,5669.16335142857
FDX13,OUT019,542.9755395973151
FDM22,OUT049,876.3205797979798
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,384.48867398374006
FDP27,OUT046,3087.507511282051
FDO38,OUT010,130.3334905660378
FDE28,OUT027,5669.16335142857
FDO27,OUT035,1554.0070756410255
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979798
FDX24,OUT013,1248.2233455555556
FDZ02,OUT035,1554.0070756410255
FDL46,OUT045,1874.4309598591547
FDS60,OUT027,5669.16335142857
NCO06,OUT017,552.5502107784429
FDO16,OUT035,1364.0491539906102
FDC60,OUT049,1443.5247018633536
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5669.16335142857
FDK27,OUT045,2202.29902011173
FDW23,OUT018,637.5735090128752
FDM14,OUT018,1509.432312918661
FDM14,OUT013,1722.3316111731835
FDW60,OUT018,2736.968429875517
FDE21,OUT013,1874.4309598591547
NCM42,OUT035,1722.3316111731835
FDY59,OUT010,230.00859181286538
DRI49,OUT049,1248.2233455555556
FDT28,OUT019,384.48867398374006
FDQ22,OUT018,637.5735090128752
FDR60,OUT049,1248.2233455555556
FDC50,OUT019,230.00859181286538
FDV24,OUT013,2346.648786938776
DRF48,OUT010,542.9755395973151
FDQ47,OUT046,552.5502107784429
DRN36,OUT049,1509.432312918661
NCY06,OUT035,2054.2157066202094
FDE52,OUT035,1364.0491539906102
NCB54,OUT045,2054.2157066202094
NCF31,OUT035,2539.394235877862
FDJ08,OUT027,5669.16335142857
NCC07,OUT017,1722.3316111731835
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1874.4309598591547
FDM20,OUT045,4109.900606217617
NCI06,OUT010,384.48867398374006
DRM11,OUT035,4333.891515923567
NCH07,OUT018,2346.648786938776
FDS23,OUT013,1936.508247826087
FDO49,OUT018,754.5960957264958
FDS35,OUT049,1103.186213333333
DRK39,OUT045,1364.0491539906102
DRI39,OUT049,876.3205797979798
FDV04,OUT017,2384.0151261682245
NCN14,OUT035,2880.9695613636372
FDH08,OUT013,4109.900606217617
FDS20,OUT046,3389.2269793548367
FDV40,OUT049,1103.186213333333
FDZ48,OUT010,230.00859181286538
FDS24,OUT027,2513.079854666667
FDK44,OUT049,2997.407679041916
FDS48,OUT045,2539.394235877862
FDK26,OUT010,542.9755395973151
FDD23,OUT045,3087.507511282051
NCH54,OUT017,2811.1814032128495
NCP14,OUT010,230.00859181286538
FDM60,OUT010,130.3334905660378
FDV24,OUT017,2384.0151261682245
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.16335142857
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,5669.16335142857
FDC09,OUT035,1722.3316111731835
FDF50,OUT018,3087.507511282051
FDG28,OUT035,4109.900606217617
NCE19,OUT017,876.3205797979798
NCM53,OUT010,230.00859181286538
NCN18,OUT049,1509.432312918661
FDF32,OUT035,3087.507511282051
FDF11,OUT013,4109.900606217617
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2811.1814032128495
FDM44,OUT046,1722.3316111731835
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2384.0151261682245
FDI50,OUT019,542.9755395973151
FDS09,OUT035,754.5960957264958
NCC31,OUT027,4117.31771263158
FDQ07,OUT019,542.9755395973151
FDC22,OUT017,3087.507511282051
FDZ56,OUT046,2811.1814032128495
FDZ40,OUT019,130.3334905660378
FDS46,OUT027,3175.335988157896
DRD24,OUT045,2202.29902011173
FDV45,OUT017,3087.507511282051
FDL26,OUT045,2539.394235877862
FDA56,OUT018,1936.508247826087
FDN27,OUT046,1874.4309598591547
FDM20,OUT049,4109.900606217617
FDO16,OUT017,1364.0491539906102
FDL03,OUT035,2880.9695613636372
FDE58,OUT046,1874.4309598591547
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.3334905660378
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1364.0491539906102
FDR45,OUT013,4109.900606217617
NCN07,OUT017,2202.29902011173
FDM51,OUT019,230.00859181286538
FDT52,OUT027,5669.16335142857
FDL26,OUT046,2539.394235877862
NCZ42,OUT046,4109.900606217617
DRI47,OUT019,384.48867398374006
FDW40,OUT013,1936.508247826087
FDN34,OUT046,2811.1814032128495
FDS01,OUT035,2736.968429875517
NCG55,OUT045,1874.4309598591547
FDC11,OUT035,1364.0491539906102
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2811.1814032128495
FDR09,OUT019,542.9755395973151
FDC53,OUT017,1554.0070756410255
FDY45,OUT013,4105.140110975609
FDA22,OUT010,384.48867398374006
FDE02,OUT035,1554.0070756410255
FDW21,OUT045,1722.3316111731835
FDV34,OUT046,1103.186213333333
FDS59,OUT049,1509.432312918661
NCW17,OUT017,2202.29902011173
NCK54,OUT046,1874.4309598591547
FDG17,OUT019,542.9755395973151
FDG35,OUT017,2997.407679041916
FDD08,OUT010,130.3334905660378
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,286.4177705128205
FDW36,OUT017,1722.3316111731835
FDW21,OUT010,230.00859181286538
FDY19,OUT017,1874.4309598591547
DRE03,OUT013,754.5960957264958
NCC55,OUT049,637.5735090128752
FDH52,OUT010,130.3334905660378
FDO09,OUT017,4105.140110975609
FDU43,OUT045,4109.900606217617
FDX09,OUT010,384.48867398374006
FDH40,OUT019,230.00859181286538
FDW58,OUT017,1722.3316111731835
FDC47,OUT017,3593.14123512545
NCR41,OUT035,1554.0070756410255
DRG49,OUT035,3593.14123512545
FDC52,OUT027,4117.31771263158
FDY13,OUT046,1103.186213333333
FDY35,OUT013,637.5735090128752
FDI35,OUT017,3389.2269793548367
NCU18,OUT049,2054.2157066202094
FDY33,OUT018,2346.648786938776
FDC15,OUT027,4117.31771263158
FDU01,OUT049,2880.9695613636372
NCU42,OUT046,2811.1814032128495
NCV29,OUT018,2736.968429875517
NCY30,OUT017,2880.9695613636372
FDQ46,OUT049,1509.432312918661
FDG58,OUT027,4117.31771263158
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1874.4309598591547
NCX29,OUT027,4117.31771263158
NCT42,OUT013,2346.648786938776
DRN59,OUT035,754.5960957264958
FDI44,OUT035,1364.0491539906102
FDA45,OUT049,2736.968429875517
FDP31,OUT045,1103.186213333333
FDY01,OUT046,1874.4309598591547
FDT09,OUT018,1936.508247826087
DRH03,OUT027,2513.079854666667
FDA36,OUT018,3087.507511282051
NCF31,OUT017,2539.394235877862
FDG14,OUT049,2539.394235877862
FDG28,OUT027,5669.16335142857
FDU14,OUT049,4105.140110975609
FDY47,OUT019,286.4177705128205
FDI56,OUT049,1443.5247018633536
DRD01,OUT013,876.3205797979798
FDM22,OUT046,876.3205797979798
FDH33,OUT013,637.5735090128752
DRZ24,OUT013,1874.4309598591547
NCQ38,OUT046,1722.3316111731835
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.31771263158
NCB07,OUT013,2880.9695613636372
FDU48,OUT045,2054.2157066202094
NCM43,OUT045,2811.1814032128495
FDR31,OUT010,384.48867398374006
DRK49,OUT018,637.5735090128752
NCI30,OUT010,542.9755395973151
DRD60,OUT017,3389.2269793548367
NCG19,OUT046,3593.14123512545
FDH12,OUT035,1722.3316111731835
FDM32,OUT035,1364.0491539906102
FDM27,OUT035,2539.394235877862
NCU53,OUT027,4117.31771263158
NCQ18,OUT046,1554.0070756410255
FDS10,OUT013,2736.968429875517
FDB33,OUT027,4117.31771263158
FDI12,OUT013,1248.2233455555556
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1936.508247826087
FDW02,OUT017,2202.29902011173
NCD43,OUT017,1722.3316111731835
FDM57,OUT018,1248.2233455555556
FDA58,OUT017,3593.14123512545
FDK56,OUT046,3389.2269793548367
FDP52,OUT045,4109.900606217617
FDW20,OUT018,1936.508247826087
FDS52,OUT049,1509.432312918661
NCT29,OUT018,1936.508247826087
NCL54,OUT013,2736.968429875517
FDC05,OUT045,3087.507511282051
FDF34,OUT035,3087.507511282051
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286538
FDZ10,OUT045,2054.2157066202094
FDZ40,OUT035,876.3205797979798
FDD51,OUT018,637.5735090128752
NCY30,OUT019,384.48867398374006
FDP58,OUT017,3593.14123512545
FDV49,OUT017,4333.891515923567
FDY24,OUT019,130.3334905660378
NCO55,OUT017,1722.3316111731835
FDR13,OUT017,1874.4309598591547
FDS51,OUT017,876.3205797979798
FDP26,OUT045,1722.3316111731835
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.507511282051
FDN31,OUT018,3087.507511282051
DRM48,OUT017,552.5502107784429
FDN20,OUT049,2811.1814032128495
DRL01,OUT046,3593.14123512545
FDV56,OUT049,1509.432312918661
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.394235877862
FDF47,OUT027,5669.16335142857
FDX32,OUT046,2539.394235877862
FDX57,OUT049,1509.432312918661
NCA30,OUT045,2880.9695613636372
FDO49,OUT013,754.5960957264958
FDL04,OUT019,230.00859181286538
DRM48,OUT035,552.5502107784429
FDR16,OUT013,3593.14123512545
NCC19,OUT018,3087.507511282051
NCE42,OUT045,4109.900606217617
FDY24,OUT017,876.3205797979798
FDH19,OUT049,2736.968429875517
FDJ46,OUT013,2997.407679041916
FDN45,OUT010,542.9755395973151
FDY08,OUT035,2054.2157066202094
FDZ37,OUT035,1364.0491539906102
NCT30,OUT045,754.5960957264958
DRY23,OUT018,637.5735090128752
NCZ30,OUT018,1936.508247826087
FDC44,OUT018,1874.4309598591547
FDB45,OUT035,1722.3316111731835
FDY04,OUT013,2346.648786938776
FDM27,OUT046,2811.1814032128495
FDZ43,OUT017,4109.900606217617
FDT39,OUT019,384.48867398374006
NCC06,OUT019,286.4177705128205
FDL15,OUT027,4117.31771263158
FDL57,OUT017,4333.891515923567
FDU08,OUT046,1554.0070756410255
FDK40,OUT017,4105.140110975609
FDQ12,OUT010,542.9755395973151
FDS48,OUT017,2539.394235877862
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1509.432312918661
FDY25,OUT035,3389.2269793548367
DRE13,OUT017,1443.5247018633536
FDV43,OUT019,130.3334905660378
FDD22,OUT045,1722.3316111731835
FDM46,OUT019,230.00859181286538
NCO30,OUT010,542.9755395973151
FDM25,OUT046,2997.407679041916
NCN41,OUT049,2054.2157066202094
FDU24,OUT045,1364.0491539906102
FDZ50,OUT046,3389.2269793548367
FDP45,OUT013,4333.891515923567
NCM54,OUT045,2054.2157066202094
FDW10,OUT019,384.48867398374006
FDP20,OUT017,2054.2157066202094
FDK32,OUT046,2539.394235877862
FDN52,OUT049,1248.2233455555556
FDM58,OUT045,1722.3316111731835
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591547
FDD35,OUT046,2202.29902011173
NCK31,OUT035,754.5960957264958
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.00859181286538
NCT06,OUT046,2811.1814032128495
FDT31,OUT035,2880.9695613636372
FDT45,OUT049,876.3205797979798
FDT13,OUT045,3087.507511282051
FDO50,OUT045,1364.0491539906102
NCU18,OUT010,286.4177705128205
NCR54,OUT049,3087.507511282051
NCO18,OUT018,2736.968429875517
FDU09,OUT045,876.3205797979798
FDT13,OUT018,3087.507511282051
FDE09,OUT046,1722.3316111731835
NCK53,OUT019,230.00859181286538
FDG45,OUT049,3593.14123512545
DRH15,OUT035,637.5735090128752
FDO21,OUT019,542.9755395973151
FDD14,OUT027,5669.16335142857
FDC09,OUT046,1722.3316111731835
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.186213333333
FDG12,OUT035,1874.4309598591547
FDS32,OUT013,1936.508247826087
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3593.14123512545
DRE15,OUT049,1248.2233455555556
NCL42,OUT045,4109.900606217617
FDP31,OUT013,1103.186213333333
FDN33,OUT018,1248.2233455555556
FDZ59,OUT046,2384.0151261682245
FDE45,OUT010,384.48867398374006
FDJ07,OUT013,1874.4309598591547
FDQ45,OUT018,3389.2269793548367
FDM33,OUT027,5669.16335142857
FDO15,OUT010,130.3334905660378
FDM46,OUT013,1443.5247018633536
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2346.648786938776
FDQ60,OUT045,1874.4309598591547
FDW10,OUT049,2736.968429875517
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1509.432312918661
FDS20,OUT018,3389.2269793548367
FDU45,OUT013,1874.4309598591547
FDV02,OUT035,2811.1814032128495
FDN09,OUT046,4109.900606217617
NCM55,OUT027,5669.16335142857
FDN23,OUT018,2346.648786938776
FDY31,OUT010,384.48867398374006
FDW03,OUT010,230.00859181286538
FDD14,OUT046,2880.9695613636372
FDV23,OUT017,2054.2157066202094
DRI03,OUT045,2736.968429875517
FDN13,OUT035,1554.0070756410255
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1364.0491539906102
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1509.432312918661
FDQ58,OUT013,2346.648786938776
NCA18,OUT017,1874.4309598591547
FDH52,OUT049,876.3205797979798
FDM24,OUT018,2346.648786938776
NCP43,OUT027,5669.16335142857
NCO18,OUT019,384.48867398374006
FDM32,OUT017,1364.0491539906102
NCL07,OUT017,552.5502107784429
FDK03,OUT013,4333.891515923567
FDP59,OUT017,1722.3316111731835
FDQ24,OUT049,4105.140110975609
FDQ16,OUT018,1509.432312918661
FDU44,OUT013,2346.648786938776
FDH28,OUT010,130.3334905660378
FDV28,OUT019,130.3334905660378
FDM22,OUT045,876.3205797979798
FDR56,OUT046,3087.507511282051
FDV39,OUT049,3087.507511282051
FDU37,OUT019,130.3334905660378
FDQ11,OUT010,542.9755395973151
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1248.2233455555556
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.14123512545
FDE28,OUT017,3593.14123512545
FDQ55,OUT017,1874.4309598591547
FDA48,OUT049,3593.14123512545
FDZ19,OUT045,2997.407679041916
NCC43,OUT045,4105.140110975609
NCV18,OUT046,1443.5247018633536
NCA42,OUT018,2346.648786938776
FDY45,OUT046,4105.140110975609
NCC30,OUT045,2736.968429875517
FDM57,OUT013,1443.5247018633536
FDL09,OUT010,384.48867398374006
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591547
NCT06,OUT027,4117.31771263158
FDX26,OUT049,3389.2269793548367
FDK32,OUT013,2346.648786938776
DRA12,OUT046,2202.29902011173
FDO46,OUT010,542.9755395973151
FDE52,OUT013,1248.2233455555556
NCH42,OUT045,4109.900606217617
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,230.00859181286538
FDD22,OUT046,1874.4309598591547
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4105.140110975609
FDD28,OUT019,130.3334905660378
NCP41,OUT017,1722.3316111731835
FDS08,OUT049,2736.968429875517
FDX47,OUT045,2384.0151261682245
FDC53,OUT019,230.00859181286538
FDQ19,OUT035,4109.900606217617
FDL14,OUT045,2384.0151261682245
FDM33,OUT019,542.9755395973151
FDA51,OUT045,1874.4309598591547
FDZ27,OUT018,754.5960957264958
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2202.29902011173
FDR16,OUT027,5669.16335142857
FDQ03,OUT027,5669.16335142857
FDE38,OUT035,2384.0151261682245
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973151
FDD09,OUT035,2736.968429875517
FDR40,OUT045,1364.0491539906102
FDX07,OUT017,2880.9695613636372
FDR07,OUT035,1554.0070756410255
FDA51,OUT017,1874.4309598591547
FDT59,OUT019,542.9755395973151
FDF20,OUT017,3087.507511282051
FDR13,OUT045,1874.4309598591547
FDY26,OUT049,3753.000099363057
FDW04,OUT017,2054.2157066202094
FDK52,OUT017,3593.14123512545
FDN60,OUT049,2811.1814032128495
FDM09,OUT019,384.48867398374006
FDP46,OUT049,1248.2233455555556
FDB50,OUT019,130.3334905660378
NCQ29,OUT049,4105.140110975609
FDP16,OUT027,5669.16335142857
FDX33,OUT018,2346.648786938776
FDP07,OUT010,542.9755395973151
FDN22,OUT046,4105.140110975609
FDF39,OUT049,4105.140110975609
FDS21,OUT017,876.3205797979798
NCM42,OUT013,1722.3316111731835
FDK50,OUT019,384.48867398374006
DRF13,OUT027,4117.31771263158
FDH35,OUT018,2346.648786938776
FDP60,OUT018,1509.432312918661
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374006
FDE38,OUT049,2384.0151261682245
FDI04,OUT049,3087.507511282051
NCH54,OUT045,2811.1814032128495
FDT56,OUT049,876.3205797979798
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2880.9695613636372
FDP21,OUT049,3087.507511282051
FDH05,OUT013,3593.14123512545
FDR10,OUT027,4117.31771263158
NCP06,OUT045,2539.394235877862
FDF33,OUT049,1509.432312918661
DRK37,OUT013,3087.507511282051
DRH49,OUT045,1364.0491539906102
FDT58,OUT013,2346.648786938776
FDD41,OUT018,1509.432312918661
FDP40,OUT018,1509.432312918661
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.00859181286538
FDW33,OUT010,230.00859181286538
FDY24,OUT045,876.3205797979798
FDB10,OUT010,542.9755395973151
FDM40,OUT035,2054.2157066202094
NCI06,OUT017,3389.2269793548367
FDW12,OUT019,384.48867398374006
FDX48,OUT027,4117.31771263158
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1554.0070756410255
DRM37,OUT045,3087.507511282051
FDA38,OUT045,4109.900606217617
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,3087.507511282051
FDG05,OUT017,2811.1814032128495
FDK28,OUT013,4333.891515923567
FDV47,OUT045,1364.0491539906102
FDN21,OUT045,2811.1814032128495
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.2269793548367
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2202.29902011173
FDB09,OUT013,1936.508247826087
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.648786938776
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.648786938776
FDY03,OUT049,1874.4309598591547
NCG42,OUT017,2202.29902011173
DRI13,OUT027,5669.16335142857
FDQ32,OUT013,1936.508247826087
FDW16,OUT035,1443.5247018633536
FDU27,OUT046,754.5960957264958
FDR28,OUT010,384.48867398374006
FDQ49,OUT010,384.48867398374006
FDS37,OUT046,1874.4309598591547
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2346.648786938776
FDW45,OUT010,384.48867398374006
NCN30,OUT049,1509.432312918661
FDN24,OUT049,876.3205797979798
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286538
FDD09,OUT010,384.48867398374006
FDS33,OUT010,230.00859181286538
FDU22,OUT045,2054.2157066202094
FDI53,OUT013,2346.648786938776
DRH01,OUT049,2736.968429875517
FDX32,OUT013,1936.508247826087
NCP30,OUT018,637.5735090128752
FDB60,OUT045,3087.507511282051
FDB14,OUT049,1248.2233455555556
NCP02,OUT035,876.3205797979798
FDJ10,OUT017,2054.2157066202094
FDG34,OUT046,1722.3316111731835
NCB18,OUT017,1443.5247018633536
FDM16,OUT049,1103.186213333333
FDW25,OUT018,1248.2233455555556
FDB35,OUT010,230.00859181286538
DRN11,OUT013,1936.508247826087
FDF41,OUT019,542.9755395973151
FDH16,OUT045,1364.0491539906102
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,876.3205797979798
DRJ37,OUT013,2346.648786938776
DRJ24,OUT027,5669.16335142857
FDY16,OUT035,2880.9695613636372
FDQ27,OUT045,1722.3316111731835
FDZ33,OUT045,2539.394235877862
FDF29,OUT045,2202.29902011173
FDA08,OUT049,2811.1814032128495
FDG31,OUT046,1103.186213333333
FDE34,OUT019,542.9755395973151
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4105.140110975609
DRZ24,OUT018,1936.508247826087
NCL54,OUT035,2997.407679041916
FDR12,OUT049,2997.407679041916
NCC54,OUT046,3593.14123512545
DRN59,OUT013,754.5960957264958
FDX50,OUT019,230.00859181286538
FDV31,OUT027,5669.16335142857
NCA29,OUT027,4117.31771263158
FDW60,OUT049,2736.968429875517
FDX08,OUT017,3389.2269793548367
DRD49,OUT013,3593.14123512545
FDD33,OUT046,3593.14123512545
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1722.3316111731835
FDV51,OUT035,2811.1814032128495
FDW36,OUT046,1722.3316111731835
FDH35,OUT046,2811.1814032128495
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3593.14123512545
FDP19,OUT018,1936.508247826087
FDU21,OUT010,130.3334905660378
NCP41,OUT045,1722.3316111731835
FDY10,OUT013,1874.4309598591547
FDP12,OUT018,552.5502107784429
NCN26,OUT049,1874.4309598591547
FDK44,OUT013,2997.407679041916
FDC28,OUT049,1509.432312918661
FDJ41,OUT027,5669.16335142857
NCT29,OUT035,2054.2157066202094
NCH42,OUT019,542.9755395973151
FDU60,OUT018,2346.648786938776
FDS02,OUT045,3087.507511282051
FDC51,OUT046,2202.29902011173
FDU03,OUT013,2880.9695613636372
FDX39,OUT045,3753.000099363057
NCY05,OUT010,130.3334905660378
NCL06,OUT027,5669.16335142857
FDD32,OUT035,1364.0491539906102
NCN41,OUT045,2054.2157066202094
NCX53,OUT049,2202.29902011173
FDU57,OUT019,384.48867398374006
FDQ23,OUT046,1722.3316111731835
FDQ52,OUT045,4333.891515923567
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.968429875517
FDQ28,OUT045,2539.394235877862
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,1874.4309598591547
DRB25,OUT049,1509.432312918661
FDK52,OUT019,542.9755395973151
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3087.507511282051
FDT36,OUT035,552.5502107784429
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.9695613636372
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2811.1814032128495
NCX41,OUT035,3753.000099363057
NCD06,OUT035,754.5960957264958
FDW08,OUT045,1722.3316111731835
NCU29,OUT017,2384.0151261682245
NCE06,OUT013,2346.648786938776
FDV52,OUT010,286.4177705128205
FDB02,OUT017,2736.968429875517
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1509.432312918661
NCQ29,OUT010,542.9755395973151
FDZ01,OUT019,230.00859181286538
FDW27,OUT035,2384.0151261682245
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2736.968429875517
DRH59,OUT045,1103.186213333333
FDS52,OUT013,1722.3316111731835
FDU40,OUT027,5669.16335142857
NCF54,OUT013,2997.407679041916
FDH46,OUT045,1722.3316111731835
NCP14,OUT049,1509.432312918661
FDH50,OUT049,3389.2269793548367
DRF15,OUT010,384.48867398374006
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2202.29902011173
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,754.5960957264958
FDQ07,OUT017,3593.14123512545
FDS45,OUT049,1509.432312918661
NCJ06,OUT045,2202.29902011173
FDD36,OUT035,1874.4309598591547
FDY25,OUT045,3389.2269793548367
FDU52,OUT046,2384.0151261682245
DRK47,OUT017,3593.14123512545
NCL30,OUT017,2054.2157066202094
FDN22,OUT035,4105.140110975609
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4333.891515923567
FDT45,OUT017,876.3205797979798
NCC54,OUT027,5669.16335142857
FDP08,OUT018,2880.9695613636372
FDU44,OUT046,2811.1814032128495
DRG39,OUT035,876.3205797979798
FDU32,OUT049,2202.29902011173
FDY27,OUT049,2736.968429875517
